"ibge.municode","uf","muni","electorate.96","comp.voting.98","depfedbranconulo98.pct","blank.inv.96","poverty_high_1991","frac_25_illit_1991","gini_1991","pt_pres_1994","latitude","longitude"
2604106,"PE","CARUARU",133278,"1",15.7824509969743,15.095,51.6679992675781,35.3629989624023,0.551999986171722,14.5568895577074,-8.28333377838135,35.9761123657227
2604155,"PE","CASINHAS",8551,"0",37.3079847908745,20.424,89.4830017089844,62.4119987487793,0.485000014305115,11.2751584372171,-7.74111127853394,35.7211112976074
2604205,"PE","CATENDE",21088,"0",46.6714285714286,14.024,84.8249969482422,50.9570007324219,0.568000018596649,15.8962404523361,-8.6666669845581,35.716667175293
2604304,"PE","CEDRO",6927,"0",27.513332016591,9.176,90.1169967651367,49.8440017700195,0.519999980926514,14.3893972862102,-7.72166681289673,39.2388877868652
2604403,"PE","CHA DE ALEGRIA",9025,"0",35.8100399315459,20.505,88.5309982299805,58.3650016784668,0.467999994754791,26.7956469165659,-8.00111103057861,35.212776184082
2604502,"PE","CHA GRANDE",14778,"0",37.5929274663452,22.355,83.1719970703125,61.0060005187988,0.566999971866608,10.8063592093956,-8.2383337020874,35.4616661071777
2604601,"PE","CONDADO",14394,"0",37.0842045238548,16.853,84.625,53.6450004577637,0.572000026702881,25.2712581762216,-7.58583354949951,35.1058349609375
2604700,"PE","CORRENTES",11531,"0",32.7586206896552,19.535,89.1419982910156,63.9519996643066,0.596000015735626,9.63911742707554,-9.1288890838623,36.3302764892578
2604809,"PE","CORTES",11822,"0",46.497139224412,22.795,87.3470001220703,58.5449981689453,0.497000008821487,11.0313736314288,-8.47027778625488,35.5411109924316
2604908,"PE","CUMARU",12959,"0",22.5309605578104,9.959,87.0530014038086,63.0670013427734,0.555000007152557,19.6025917926566,-8.00611114501953,35.6972236633301
2605004,"PE","CUPIRA",16996,"0",31.423850179014,14.746,78.9680023193359,59.0789985656738,0.523000001907349,11.5285970761734,-8.61666679382324,35.9500007629395
2605103,"PE","CUSTODIA",21087,"0",37.7834946855325,14.939,82.7770004272461,54.7290000915527,0.550999999046326,17.0256728136784,-8.08749961853027,37.6430549621582
2605152,"PE","DORMENTES",9364,"0",21.2321095208463,9.021,94.5309982299805,56.4620018005371,0.449000000953674,21.2946375253792,-8.44722175598145,40.771110534668
2605202,"PE","ESCADA",35632,"0",38.3143133116302,19.341,84.536003112793,47.7729988098145,0.514999985694885,20.7522407170294,-8.35916709899902,35.2236099243164
2605301,"PE","EXU",21641,"0",28.2051282051282,13.355,87.8199996948242,57.9020004272461,0.552999973297119,15.7977187056347,-7.51194429397583,39.7241668701172
2605400,"PE","FEIRA NOVA",14340,"0",43.1688893033666,24.105,85.4680023193359,59.4580001831055,0.476000010967255,12.6063418406806,-7.95083332061768,35.3891677856445
2605509,"PE","FERREIROS",7463,"0",29.6068796068796,12.587,85.2949981689453,56.4529991149902,0.540000021457672,24.7369223730364,-7.44750022888184,35.2441673278809
2605608,"PE","FLORES",15407,"0",25.5807572708981,11.779,93.3330001831055,56.3779983520508,0.570999979972839,26.6357439032961,-7.86805534362793,37.974723815918
2605707,"PE","FLORESTA",17529,"0",19.3361188486537,10.92,79.7360000610352,36.9539985656738,0.555999994277954,25.5989679321784,-8.60111141204834,38.5686111450195
2605806,"PE","FREI MIGUELINHO",11310,"0",25.3713172632092,10.086,84.6380004882812,61.9480018615723,0.477999985218048,10.7342995169082,-7.93972206115723,35.912223815918
2605905,"PE","GAMELEIRA",13326,"0",41.9518235029266,19.684,89.5130004882812,55.3349990844727,0.507000029087067,16.1834520176331,-8.58444404602051,35.3866653442383
2606002,"PE","GARANHUNS",60391,"1",12.525658477561,19.892,64.8949966430664,38.0509986877441,0.605000019073486,20.3582358235824,-8.89027786254883,36.4927787780762
2606101,"PE","GLORIA DO GOITA",16943,"0",37.3859716366424,21.282,87.3990020751953,58.4959983825684,0.503000020980835,14.302066772655,-8.00166702270508,35.2927780151367
2606200,"PE","GOIANA",43049,"1",12.3236067926333,16.11,77.7160034179688,39.2179985046387,0.556999981403351,16.1466214453431,-7.56055545806885,35.002498626709
2606309,"PE","GRANITO",5406,"0",28.1156827668456,9.518,92.6719970703125,54.6769981384277,0.513000011444092,22.5466342254663,-7.7161111831665,39.6147232055664
2606408,"PE","GRAVATA",39387,"0",48.9921593700575,20.52,69.9349975585938,50.2060012817383,0.517000019550323,10.7119168693345,-8.20111083984375,35.5647239685059
2606507,"PE","IATI",11649,"0",33.261035978566,20.279,92.1569976806641,75.3249969482422,0.46900001168251,12.2358816749904,-9.04583358764648,36.8461112976074
2606606,"PE","IBIMIRIM",17130,"0",30.0276243093923,11.195,84.8679962158203,60.3110008239746,0.490000009536743,9.5694087403599,-8.54055595397949,37.6902770996094
2606705,"PE","IBIRAJUBA",5786,"0",17.2004479283315,11.181,89.9670028686523,62.2330017089844,0.532000005245209,3.74025974025974,-8.58055591583252,36.179443359375
2606804,"PE","IGARASSU",45688,"1",15.6372616271093,19.315,74.6790008544922,39.0909996032715,0.526000022888184,23.1864876788303,-7.83416652679443,34.9063873291016
2606903,"PE","IGUARACI",8440,"0",35.8001693480102,13.36,89.9049987792969,53.0400009155273,0.577000021934509,17.1278503715091,-7.83527755737305,37.5152778625488
2607000,"PE","INAJA",7549,"0",23.8495879120879,11.25,86.4179992675781,63.4550018310547,0.49099999666214,10.7910271546635,-8.90166664123535,37.8238906860352
2607109,"PE","INGAZEIRA",3430,"0",27.4906367041199,11.176,89.6399993896484,48.0219993591309,0.554000020027161,18.8839848675914,-7.67611122131348,37.4597206115723
2607208,"PE","IPOJUCA",31788,"0",39.2795816422104,17.358,84.7519989013672,54.0429992675781,0.462000012397766,15.9219830600668,-8.39888858795166,35.0638885498047
2607307,"PE","IPUBI",14763,"0",35.2579070261091,17.551,90.6740036010742,72.4889984130859,0.574000000953674,7.2699870819578,-7.65194463729858,40.1488876342773
2607406,"PE","ITACURUBA",3357,"0",24.8660714285714,6.333,63.4449996948242,45.2799987792969,0.580999970436096,16.3903659680951,-8.72722244262695,38.6833343505859
2607505,"PE","ITAIBA",14772,"0",30.5678233438486,16.987,90.6890029907227,73.4980010986328,0.573000013828278,9.47791721555848,-8.94750022888184,37.422779083252
2607604,"PE","ITAMARACA",9224,"0",33.7215388641717,19.27,64.4209976196289,33.8759994506836,0.547999978065491,19.3461538461538,-7.74777793884277,34.825553894043
2607653,"PE","ITAMBE",19225,"0",37.2485921158488,22.265,88.8040008544922,61.7960014343262,0.577000021934509,21.3804613458902,-7.41027784347534,35.1127777099609
2607703,"PE","ITAPETIM",11062,"0",46.4913422731415,17.93,81.5279998779297,48.5750007629395,0.52999997138977,16.0477198383683,-7.378333568573,37.1902770996094
2607752,"PE","ITAPISSUMA",12062,"0",45.4395207106704,20.888,80.3619995117188,43.2919998168945,0.504000008106232,23.62007513727,-7.77638912200928,34.8922233581543
2607802,"PE","ITAQUITINGA",10373,"0",30.6272129489125,14.601,90.1940002441406,55.0429992675781,0.488999992609024,28.9079229122056,-7.66777801513672,35.1016654968262
2607901,"PE","JABOATAO",281811,"1",15.4792316754424,16.238,54.0279998779297,21.7029991149902,0.612999975681305,25.036317924203,-8.11277770996094,35.014720916748
2607950,"PE","JAQUEIRA",5905,"0",35.4035922960398,17.445,87.0490036010742,65.3479995727539,0.474000006914139,11.2751584372171,-8.72666645050049,35.7933349609375
2608008,"PE","JATAUBA",9313,"0",34.0431532929065,11.849,80.4380035400391,60.7560005187988,0.458000004291534,23.7690606448609,-7.98999977111816,36.4963874816895
2608057,"PE","JATOBA",7000,"0",32.5064496923993,11.2,68.8919982910156,39.8549995422363,0.559000015258789,11.2751584372171,-9.18305587768555,38.2688903808594
2608107,"PE","JOAO ALFREDO",19741,"0",33.8821067317754,16.719,77.5839996337891,64.3779983520508,0.49099999666214,14.2075036229939,-7.85583353042603,35.5883331298828
2608206,"PE","JOAQUIM NABUCO",12113,"0",30.7586206896552,18.604,86.7990036010742,57.4630012512207,0.479000002145767,21.8067944581515,-8.62444400787354,35.533332824707
2608255,"PE","JUCATI",6374,"0",39.2471981391415,19.061,88.765998840332,63.6349983215332,0.485000014305115,9.46459412780656,-8.70638847351074,36.4888877868652
2608305,"PE","JUPI",9788,"0",45.1871657754011,16.124,87.8740005493164,57.798999786377,0.44200000166893,11.3182897862233,-8.71166706085205,36.4150009155273
2608404,"PE","JUREMA",9963,"0",32.3898895111246,19.509,91.1460037231445,69.9520034790039,0.499000012874603,4.90153646396884,-8.71805572509766,36.1358337402344
2608453,"PE","LAGOA DO CARRO",8678,"0",33.4768259434639,18.104,82.5459976196289,54.5460014343262,0.48199999332428,22.5602586713698,-7.84472227096558,35.3197212219238
2608503,"PE","LAGOA DE ITAENGA",14724,"0",39.1676219028304,21.434,86.8619995117188,61.7360000610352,0.433999985456467,22.5159594442358,-7.93611097335815,35.2902793884277
2608602,"PE","LAGOA DO OURO",9454,"0",27.8342202870505,16.317,90.3759994506836,63.515998840332,0.568000018596649,8.51187029530979,-9.1274995803833,36.4583320617676
2608701,"PE","LAGOA DOS GATOS",10793,"0",39.3103448275862,17.272,90.2470016479492,72.0559997558594,0.493000000715256,10.7302059010826,-8.65833377838135,35.9000015258789
2608750,"PE","LAGOA GRANDE",11355,"0",30.5159165751921,19.301,79.6269989013672,51.5900001525879,0.490000009536743,11.2751584372171,-8.99694442749023,40.2719459533691
2608800,"PE","LAJEDO",22770,"0",25.5859600508024,14.888,71.4749984741211,54.3629989624023,0.575999975204468,11.8557194864917,-8.66361141204834,36.3199996948242
2608909,"PE","LIMOEIRO",38924,"0",38.9203688181056,17.954,74.75,45.0299987792969,0.533999979496002,15.473239820237,-7.87472200393677,35.4502792358398
2609006,"PE","MACAPARANA",19780,"0",42.8312554363584,19.999,88.6900024414062,59.7849998474121,0.559000015258789,15.1934156378601,-7.55472230911255,35.4530563354492
2609105,"PE","MACHADOS",7570,"0",33.297277807824,20.91,86.0859985351562,60.6580009460449,0.474000006914139,26.8189755529686,-7.68222236633301,35.522777557373
2609154,"PE","MANARI",7068,"0",25.621687729311,16.79,92.8580017089844,79.1399993896484,0.42399999499321,11.2751584372171,-8.96388912200928,37.6283340454102
2609204,"PE","MARAIAL",9325,"0",40.0954653937947,16.867,94.0619964599609,68.943000793457,0.583000004291534,17.8590598880454,-8.78250026702881,35.8088874816895
2609303,"PE","MIRANDIBA",9558,"0",31.2037941135444,10.372,87.3199996948242,47.6860008239746,0.532999992370605,22.6025734401554,-8.12027740478516,38.7294425964355
2609402,"PE","MORENO",29425,"0",45.9306782875358,23.747,70.6989974975586,34.6349983215332,0.497999995946884,25.0777846919726,-8.1186113357544,35.0922241210938
2609501,"PE","NAZARE DA MATA",20350,"0",40.6047516198704,20.842,77.1240005493164,38.9160003662109,0.60699999332428,16.3524390902707,-7.74166679382324,35.2277793884277
2609600,"PE","OLINDA",236069,"1",14.9636900447977,15.884,48.7019996643066,16.5650005340576,0.603999972343445,32.2760025062657,-8.00888919830322,34.8552780151367
2609709,"PE","OROBO",14666,"0",43.3184537942825,14.359,89.2740020751953,59.818000793457,0.458000004291534,21.2818964215612,-7.74499988555908,35.602222442627
2609808,"PE","OROCO",8227,"0",29.7041223404255,15.62,75.4980010986328,56.3419990539551,0.467000007629395,19.8247678828299,-8.5533332824707,39.4633331298828
2609907,"PE","OURICURI",31285,"0",30.0069150315498,14.788,87.3109970092773,57.0289993286133,0.638000011444092,11.4601841382652,-7.88250017166138,40.0816650390625
2610004,"PE","PALMARES",37982,"0",47.8853769707838,18.932,75.1539993286133,47.2719993591309,0.544000029563904,21.3289395187637,-8.68333339691162,35.591667175293
2610103,"PE","PALMEIRINA",6118,"0",41.8151579947731,21.435,91.4309997558594,58.015998840332,0.563000023365021,8.12392426850258,-9.00444412231445,36.3258323669434
2610202,"PE","PANELAS",17585,"0",15.1645444021829,12.464,89.4280014038086,73.9380035400391,0.542999982833862,16.6513677253534,-8.66361141204834,36.0058326721191
2610301,"PE","PARANATAMA",10226,"0",36.6112650046168,22.121,83.754997253418,67.7229995727539,0.493000000715256,12.4756966947505,-8.92083358764648,36.6580543518066
2610400,"PE","PARNAMIRIM",12847,"0",23.6322961155176,9.984,90.072998046875,50.0349998474121,0.546999990940094,21.0842877152509,-8.09055519104004,39.5783348083496
2610509,"PE","PASSIRA",19474,"0",38.1441301821,16.748,84.4609985351562,65.0260009765625,0.400999993085861,21.8405739788713,-7.99499988555908,35.5805549621582
2610608,"PE","PAUDALHO",25735,"0",41.2752764795706,19.419,81.0279998779297,48.0690002441406,0.486000001430511,17.5103014530471,-7.89666652679443,35.1797218322754
2610707,"PE","PAULISTA",130358,"1",15.2990215125932,17.519,42.1699981689453,14.7510004043579,0.549000024795532,30.9156524809867,-7.940833568573,34.8730545043945
2610806,"PE","PEDRA",14826,"0",35.5551546856679,15.192,85.2389984130859,57.0019989013672,0.559000015258789,9.03729913017839,-8.49694442749023,36.9408340454102
2610905,"PE","PESQUEIRA",39258,"0",38.8485677220294,14.172,76.7389984130859,49.2360000610352,0.555999994277954,14.2344945684165,-8.35777759552002,36.6963882446289
2611002,"PE","PETROLANDIA",14728,"0",34.6749777382012,11.298,73.8779983520508,37.6660003662109,0.528999984264374,31.6165299301124,-8.9791669845581,38.2194442749023
2611101,"PE","PETROLINA",100738,"1",7.0556121032664,13.085,64.1360015869141,30.2870006561279,0.628000020980835,23.6255215045543,-9.39861106872559,40.5008316040039
2611200,"PE","POCAO",8458,"0",27.743208377599,15.502,84.3560028076172,58.6780014038086,0.448000013828278,7.74284978098428,-8.18638896942139,36.7050018310547
2611309,"PE","POMBOS",17988,"0",44.4714459295261,24.054,87.1340026855469,61.1529998779297,0.616999983787537,11.2712424187834,-8.14138889312744,35.3958320617676
2611408,"PE","PRIMAVERA",8272,"0",42.5094925785295,18.534,90.7030029296875,58.310001373291,0.46900001168251,20.0128865979381,-8.33138847351074,35.3541679382324
2611507,"PE","QUIPAPA",14341,"0",43.5429564461823,22.03,87.3310012817383,64.5920028686523,0.453999996185303,10.1130279595479,-8.82777786254883,36.0116653442383
2611533,"PE","QUIXABA",5233,"0",25.5468539022414,8.487,90.4919967651367,59.351001739502,0.546000003814697,25.4979207704093,-7.72027778625488,37.848331451416
2611705,"PE","RIACHO DAS ALMAS",15033,"0",31.4717183450987,15.403,83.6269989013672,60.0919990539551,0.513999998569489,14.5845231296402,-8.13388919830322,35.856388092041
2611804,"PE","RIBEIRAO",27612,"0",41.7050932718508,19.458,81.5599975585938,51.7480010986328,0.564000010490417,14.9353456746453,-8.51444435119629,35.3777770996094
2611903,"PE","RIO FORMOSO",15940,"0",38.9888143176734,26.724,88.7330017089844,53.9249992370605,0.486999988555908,20.8851674641148,-8.66361141204834,35.1586112976074
2612000,"PE","SAIRE",12127,"0",45.7560158027056,26.651,86.6910018920898,59.5130004882812,0.414000004529953,9.72875844955934,-8.32750034332275,35.7055549621582
2612109,"PE","SALGADINHO",5531,"0",27.141162514828,14.817,92.1210021972656,61.6619987487793,0.469999998807907,18.6578743211792,-7.93638896942139,35.6327781677246
2612208,"PE","SALGUEIRO",29198,"0",26.1373317430567,10.434,76.4079971313477,40.7669982910156,0.610000014305115,19.4763894538328,-8.0741662979126,39.1191673278809
2612307,"PE","SALOA",8806,"0",35.8500814774579,18.121,88.7419967651367,61.0139999389648,0.657999992370605,9.64923551329821,-8.97583293914795,36.6875
2612406,"PE","SANHARO",13053,"0",27.5521296570807,14.453,82.7310028076172,51.2799987792969,0.544000029563904,9.15492957746479,-8.36055564880371,36.5655555725098
2612455,"PE","SANTA CRUZ",6738,"0",27.4709813577207,11.637,97.2779998779297,66.318000793457,0.504999995231628,12.0720141456357,-8.23999977111816,40.3347206115723
2612471,"PE","SANTA CRUZ DA BAIXA VERDE",8743,"0",35.7889578569095,15.814,92.7519989013672,53.476001739502,0.490000009536743,12.0277953253316,-7.82055568695068,38.1527786254883
2612505,"PE","SANTA CRUZ DO CAPIBARIBE",30775,"0",31.8958122124308,13.029,46.9090003967285,40.3419990539551,0.545000016689301,18.4116291437688,-7.95749998092651,36.2047233581543
2612554,"PE","SANTA FILOMENA",7890,"0",27.6890513757937,10.843,98.0660018920898,69.7080001831055,0.465000003576279,11.2751584372171,-8.16250038146973,40.6155548095703
2612604,"PE","SANTA MARIA DA BOA VISTA",16502,"0",26.0551532440933,16.492,70.9000015258789,50.0579986572266,0.510999977588654,21.0393282495073,-8.80777740478516,39.825553894043
2612703,"PE","SANTA MARIA DO CAMBUCA",9032,"0",36.7070675271525,12.825,89.9100036621094,63.0989990234375,0.460999995470047,15.575136937366,-7.82916688919067,35.8805541992188
2612802,"PE","SANTA TEREZINHA",7060,"0",31.733746130031,11.675,88.306999206543,50.1040000915527,0.522000014781952,16.4393939393939,-7.37777757644653,37.4799995422363
2612901,"PE","SAO BENEDITO DO SUL",7043,"0",37.5028274146121,24.736,91.7360000610352,76.0380020141602,0.472000002861023,9.27787227462502,-8.80833339691162,35.9516677856445
2613008,"PE","SAO BENTO DO UNA",25397,"0",32.2417071624762,16.743,80.6559982299805,57.3479995727539,0.5799999833107,11.6472399384209,-8.52277755737305,36.4444427490234
2613107,"PE","SAO CAETANO",23334,"0",37.993430530744,18.548,82.4779968261719,65.1650009155273,0.485000014305115,10.0982086023461,-8.32583332061768,36.1427764892578
2613206,"PE","SAO JOAO",12309,"0",44.3804347826087,17.759,86.9680023193359,63.8610000610352,0.493999987840652,21.4722868718214,-8.87555599212646,36.3666648864746
2613305,"PE","SAO JOAQUIM DO MONTE",13746,"0",43.955616118357,16.55,83.3470001220703,65.806999206543,0.523999989032745,8.10548454942566,-8.43249988555908,35.804443359375
2613404,"PE","SAO JOSE DA COROA GRANDE",10596,"0",44.8506533914126,18.791,87.4300003051758,54.4459991455078,0.564000010490417,9.7422794934459,-8.89777755737305,35.147777557373
